OrderID,OrderDate,ShipDate,ShipMode,CustomerSegment,Region,City,Category,Product,Quantity,UnitPrice,Discount,Sales,Profit
ORD-13028,2025-01-18,2025-01-23,Express,Corporate,East,Patna,Furniture,Bookshelf,6,19218.11,0.0,115308.66,-22351.42
ORD-13029,2024-10-16,2024-10-21,Same Day,Corporate,West,Ahmedabad,Furniture,Bookshelf,2,23130.95,0.15,39322.62,3747.9
ORD-13030,2024-06-25,2024-06-27,Express,Home Office,South,Bengaluru,Groceries,Cooking Oil 1L,4,103.43,0.0,413.72,67.73
ORD-13031,2024-12-07,2024-12-09,Express,Home Office,South,Chennai,Furniture,Study Table,1,9193.51,0.15,7814.48,1295.96
ORD-13032,2024-02-27,2024-03-04,Same Day,Consumer,East,Guwahati,Groceries,Rice 5kg,1,435.08,0.3,304.56,-30.51
ORD-13033,2025-12-05,2025-12-06,Same Day,Consumer,East,Guwahati,Furniture,Bookshelf,5,9312.91,0.2,37251.64,-1971.11
ORD-13034,2024-02-09,2024-02-13,Same Day,Consumer,East,Guwahati,Furniture,Bookshelf,6,2611.18,0.1,14100.37,2184.52
ORD-13035,2025-01-07,2025-01-09,Express,Consumer,West,Pune,Electronics,Laptop,1,58292.24,0.0,58292.24,-10046.04
ORD-13036,2024-03-09,2024-03-14,Same Day,Home Office,East,Patna,Clothing,Jacket,3,1066.74,0.0,3200.22,261.33
ORD-13037,2024-09-04,2024-09-09,Standard,Home Office,North,Lucknow,Home & Kitchen,Storage Box,5,2938.9,0.0,14694.5,979.16
ORD-13038,2024-06-11,2024-06-14,Standard,Corporate,North,Lucknow,Clothing,Jacket,1,828.7,0.0,828.7,50.43
ORD-13039,2024-08-13,2024-08-19,Express,Corporate,North,Lucknow,Electronics,Laptop,2,8364.19,0.0,16728.38,1328.85
ORD-13040,2024-12-29,2024-12-30,Standard,Home Office,East,Kolkata,Home & Kitchen,LED Bulb,7,3456.51,0.0,24195.57,4693.9
ORD-13041,2024-11-18,2024-11-21,Same Day,Consumer,South,Coimbatore,Furniture,Office Chair,6,17239.1,0.3,72404.22,-7315.36
ORD-13042,2025-02-19,2025-02-22,Same Day,Home Office,West,Pune,Home & Kitchen,Water Bottle,7,1442.15,0.0,10095.05,1088.18
ORD-13043,2024-12-06,2024-12-07,Same Day,Consumer,South,Coimbatore,Furniture,Bed Frame,5,24706.64,0.1,111179.88,24073.63
ORD-13044,2024-12-31,2025-01-02,Same Day,Consumer,South,Bengaluru,Groceries,Atta 5kg,7,147.96,0.2,828.58,94.78
ORD-13045,2025-05-17,2025-05-21,Same Day,Consumer,North,Chandigarh,Home & Kitchen,LED Bulb,2,4265.44,0.3,5971.62,908.63
ORD-13046,2024-05-04,2024-05-05,Same Day,Home Office,North,Delhi,Groceries,Cooking Oil 1L,7,547.59,0.3,2683.19,-440.12
ORD-13047,2024-03-11,2024-03-12,Same Day,Home Office,North,Lucknow,Groceries,Cooking Oil 1L,6,518.98,0.2,2491.1,322.75
ORD-13048,2024-09-11,2024-09-14,Standard,Corporate,East,Bhubaneswar,Groceries,Atta 5kg,1,597.22,0.2,477.78,82.4
ORD-13049,2025-09-18,2025-09-22,Standard,Home Office,East,Bhubaneswar,Clothing,Jacket,1,747.08,0.1,672.37,79.35
ORD-13050,2024-10-29,2024-11-01,Standard,Corporate,East,Bhubaneswar,Electronics,Laptop,1,54127.55,0.0,54127.55,11581.07
ORD-13051,2025-06-11,2025-06-17,Standard,Home Office,East,Guwahati,Groceries,Atta 5kg,6,452.65,0.0,2715.9,232.8
ORD-13052,2025-12-08,2025-12-11,Same Day,Corporate,North,Lucknow,Electronics,Tablet,3,31195.61,0.0,93586.83,-17385.91
ORD-13053,2025-02-20,2025-02-23,Same Day,Home Office,West,Pune,Home & Kitchen,LED Bulb,3,3882.11,0.2,9317.06,-1445.58
ORD-13054,2024-07-30,2024-08-03,Express,Home Office,East,Patna,Groceries,Tea 500g,4,95.86,0.0,383.44,71.96
ORD-13055,2025-07-03,2025-07-05,Express,Home Office,North,Lucknow,Groceries,Cooking Oil 1L,3,204.16,0.2,489.98,51.54
ORD-13056,2024-04-21,2024-04-27,Same Day,Home Office,South,Chennai,Home & Kitchen,Storage Box,3,3779.85,0.0,11339.55,2073.05
ORD-13057,2024-09-06,2024-09-10,Standard,Home Office,West,Surat,Home & Kitchen,Mixer Grinder,6,1923.47,0.05,10963.78,2609.15
ORD-13058,2024-02-19,2024-02-25,Same Day,Corporate,West,Pune,Furniture,Bed Frame,2,7315.45,0.05,13899.36,2187.08
ORD-13059,2025-08-16,2025-08-20,Express,Consumer,East,Patna,Clothing,Jacket,3,2393.46,0.2,5744.3,721.2
ORD-13060,2024-03-17,2024-03-23,Same Day,Consumer,West,Pune,Furniture,Bed Frame,6,18872.42,0.0,113234.52,19856.5
ORD-13061,2024-04-18,2024-04-24,Express,Home Office,North,Chandigarh,Furniture,Bookshelf,3,13602.19,0.0,40806.57,4800.91
ORD-13062,2025-03-28,2025-04-02,Same Day,Home Office,South,Coimbatore,Groceries,Rice 5kg,1,358.85,0.0,358.85,-69.11
ORD-13063,2025-06-06,2025-06-12,Express,Consumer,South,Bengaluru,Home & Kitchen,Mixer Grinder,2,699.82,0.15,1189.69,216.85
ORD-13064,2025-01-05,2025-01-09,Same Day,Consumer,West,Mumbai,Home & Kitchen,Water Bottle,4,5817.33,0.05,22105.85,5978.63
ORD-13065,2024-11-24,2024-11-26,Standard,Home Office,East,Bhubaneswar,Groceries,Cooking Oil 1L,5,320.44,0.0,1602.2,-274.09
ORD-13066,2025-05-26,2025-05-28,Same Day,Corporate,South,Coimbatore,Groceries,Snacks Pack,4,495.77,0.15,1685.62,60.71
ORD-13067,2024-06-19,2024-06-21,Express,Corporate,North,Lucknow,Home & Kitchen,Mixer Grinder,6,3783.03,0.0,22698.18,-6979.49
ORD-13068,2025-04-12,2025-04-16,Same Day,Home Office,East,Guwahati,Furniture,Office Chair,4,15258.99,0.0,61035.96,11001.27
ORD-13069,2024-04-24,2024-04-28,Express,Corporate,North,Delhi,Groceries,Snacks Pack,4,572.93,0.3,1604.2,111.21
ORD-13070,2025-07-04,2025-07-05,Express,Consumer,West,Ahmedabad,Electronics,Smartphone,5,51705.87,0.0,258529.35,-45720.04
ORD-13071,2024-12-16,2024-12-21,Standard,Home Office,West,Surat,Home & Kitchen,Water Bottle,6,1979.61,0.0,11877.66,-1219.72
ORD-13072,2024-05-03,2024-05-09,Express,Consumer,West,Surat,Furniture,Bed Frame,6,6883.78,0.0,41302.68,9055.57
ORD-13073,2025-07-30,2025-08-02,Same Day,Home Office,North,Delhi,Clothing,Jeans,6,1352.36,0.0,8114.16,1621.74
ORD-13074,2024-09-05,2024-09-07,Same Day,Consumer,West,Mumbai,Electronics,Laptop,4,5057.11,0.3,14159.91,3920.7
ORD-13075,2025-05-10,2025-05-11,Same Day,Home Office,North,Jaipur,Groceries,Snacks Pack,7,321.38,0.2,1799.73,-265.48
ORD-13076,2025-11-30,2025-12-02,Express,Home Office,West,Mumbai,Electronics,Headphones,1,33805.9,0.15,28735.02,6378.35
ORD-13077,2025-03-13,2025-03-16,Express,Consumer,East,Kolkata,Furniture,Office Chair,7,7040.69,0.3,34499.38,-1824.39
ORD-13078,2025-10-09,2025-10-11,Express,Corporate,East,Patna,Furniture,Office Chair,1,21943.11,0.2,17554.49,2372.44
ORD-13079,2024-11-02,2024-11-04,Standard,Home Office,North,Delhi,Groceries,Cooking Oil 1L,7,106.96,0.3,524.1,-35.62
ORD-13080,2024-02-11,2024-02-17,Same Day,Home Office,East,Guwahati,Groceries,Atta 5kg,2,100.04,0.0,200.08,35.48
ORD-13081,2024-09-11,2024-09-13,Same Day,Corporate,East,Guwahati,Clothing,T-Shirt,5,3073.13,0.2,12292.52,3778.96
ORD-13082,2024-10-09,2024-10-13,Same Day,Home Office,South,Bengaluru,Clothing,Jacket,6,3202.51,0.0,19215.06,-2611.35
ORD-13083,2025-05-23,2025-05-29,Express,Home Office,South,Chennai,Clothing,Jeans,5,475.82,0.0,2379.1,510.24
ORD-13084,2025-08-13,2025-08-14,Express,Consumer,West,Pune,Groceries,Snacks Pack,7,257.62,0.0,1803.34,458.83
ORD-13085,2024-08-27,2024-08-30,Same Day,Home Office,North,Chandigarh,Clothing,Jacket,3,3404.3,0.1,9191.61,1110.43
ORD-13086,2024-04-14,2024-04-16,Standard,Home Office,West,Ahmedabad,Furniture,Office Chair,5,10094.0,0.1,45423.0,10905.07
ORD-13087,2025-05-20,2025-05-25,Express,Consumer,East,Kolkata,Home & Kitchen,Mixer Grinder,4,5040.98,0.15,17139.33,4036.6
ORD-13088,2025-09-15,2025-09-16,Express,Home Office,North,Delhi,Groceries,Tea 500g,7,283.36,0.2,1586.82,232.11
ORD-13089,2024-01-21,2024-01-23,Same Day,Home Office,North,Delhi,Electronics,Laptop,3,51563.61,0.1,139221.75,20243.4
ORD-13090,2025-07-27,2025-07-29,Standard,Consumer,North,Chandigarh,Home & Kitchen,LED Bulb,6,3107.7,0.15,15849.27,-1001.96
ORD-13091,2025-11-19,2025-11-23,Standard,Consumer,West,Mumbai,Groceries,Snacks Pack,7,324.63,0.0,2272.41,417.52
ORD-13092,2025-09-25,2025-09-26,Express,Home Office,East,Patna,Electronics,Smartwatch,4,8003.85,0.1,28813.86,-3057.25
ORD-13093,2024-01-27,2024-01-28,Standard,Home Office,North,Jaipur,Home & Kitchen,Mixer Grinder,5,5199.7,0.3,18198.95,3656.09
ORD-13094,2024-01-09,2024-01-14,Same Day,Home Office,West,Surat,Clothing,T-Shirt,3,2054.66,0.15,5239.38,-1569.41
ORD-13095,2025-07-30,2025-08-01,Standard,Home Office,West,Mumbai,Clothing,Jacket,1,2656.6,0.0,2656.6,447.85
ORD-13096,2024-11-01,2024-11-03,Standard,Corporate,South,Hyderabad,Furniture,Bookshelf,2,8920.15,0.0,17840.3,564.02
ORD-13097,2025-02-18,2025-02-21,Express,Home Office,West,Ahmedabad,Electronics,Smartwatch,1,54606.07,0.3,38224.25,8684.97
ORD-13098,2025-01-06,2025-01-11,Standard,Corporate,East,Guwahati,Home & Kitchen,Non-stick Pan,4,5781.67,0.1,20814.01,1067.32
ORD-13099,2025-07-21,2025-07-26,Same Day,Corporate,West,Pune,Furniture,Office Chair,6,10874.47,0.0,65246.82,-2355.62
ORD-13100,2025-04-23,2025-04-25,Same Day,Home Office,South,Hyderabad,Home & Kitchen,Mixer Grinder,1,4441.72,0.05,4219.63,263.52
ORD-13101,2025-07-25,2025-07-26,Express,Consumer,North,Jaipur,Groceries,Snacks Pack,3,581.85,0.1,1571.0,124.24
ORD-13102,2024-06-11,2024-06-12,Standard,Consumer,South,Coimbatore,Electronics,Headphones,4,19623.21,0.0,78492.84,-3899.02
ORD-13103,2025-09-20,2025-09-26,Standard,Consumer,East,Bhubaneswar,Electronics,Tablet,4,56664.03,0.3,158659.28,-31651.76
ORD-13104,2024-10-20,2024-10-23,Standard,Consumer,East,Kolkata,Furniture,Study Table,4,17590.3,0.05,66843.14,-13917.96
ORD-13105,2024-06-17,2024-06-22,Standard,Home Office,East,Bhubaneswar,Home & Kitchen,LED Bulb,2,2752.49,0.2,4403.98,1026.77
ORD-13106,2024-02-16,2024-02-17,Express,Corporate,West,Pune,Home & Kitchen,Water Bottle,6,3906.81,0.05,22268.82,4576.69
ORD-13107,2025-03-08,2025-03-09,Standard,Corporate,West,Ahmedabad,Electronics,Laptop,2,47314.27,0.3,66239.98,14203.5
ORD-13108,2024-09-24,2024-09-27,Standard,Corporate,North,Lucknow,Home & Kitchen,Water Bottle,2,4778.94,0.0,9557.88,-1428.08
ORD-13109,2024-09-12,2024-09-16,Same Day,Consumer,South,Chennai,Home & Kitchen,Mixer Grinder,3,4732.42,0.0,14197.26,826.12
ORD-13110,2025-06-14,2025-06-17,Standard,Home Office,South,Chennai,Furniture,Study Table,4,4235.59,0.0,16942.36,2427.65
ORD-13111,2025-09-30,2025-10-01,Same Day,Consumer,East,Patna,Home & Kitchen,Storage Box,1,377.6,0.05,358.72,86.64
ORD-13112,2024-01-04,2024-01-05,Standard,Corporate,West,Mumbai,Home & Kitchen,Storage Box,3,5458.58,0.05,15556.95,2859.39
ORD-13113,2024-09-13,2024-09-18,Standard,Home Office,North,Chandigarh,Electronics,Laptop,4,36932.72,0.15,125571.25,13009.86
ORD-13114,2025-09-05,2025-09-09,Express,Home Office,East,Patna,Groceries,Tea 500g,4,303.78,0.2,972.1,249.19
ORD-13115,2024-08-26,2024-08-31,Same Day,Consumer,South,Coimbatore,Groceries,Cooking Oil 1L,1,386.21,0.0,386.21,-24.77
ORD-13116,2024-08-28,2024-09-01,Standard,Consumer,South,Hyderabad,Home & Kitchen,LED Bulb,7,3360.66,0.0,23524.62,2217.04
ORD-13117,2024-03-04,2024-03-08,Standard,Home Office,South,Bengaluru,Furniture,Bookshelf,6,13531.08,0.3,56830.54,2653.74
ORD-13118,2025-07-08,2025-07-13,Same Day,Home Office,South,Coimbatore,Clothing,T-Shirt,5,1462.14,0.0,7310.7,-1193.96
ORD-13119,2024-03-22,2024-03-27,Express,Consumer,South,Bengaluru,Clothing,Jeans,4,812.02,0.0,3248.08,-205.6
ORD-13120,2025-12-01,2025-12-04,Express,Consumer,North,Delhi,Electronics,Tablet,3,20133.95,0.0,60401.85,-12416.14
ORD-13121,2025-11-01,2025-11-06,Express,Consumer,East,Patna,Furniture,Study Table,7,3937.19,0.0,27560.33,3500.33
ORD-13122,2024-07-28,2024-08-01,Same Day,Corporate,South,Hyderabad,Electronics,Headphones,1,28352.66,0.2,22682.13,7021.72
ORD-13123,2025-12-03,2025-12-08,Standard,Corporate,East,Bhubaneswar,Home & Kitchen,Mixer Grinder,7,3137.57,0.3,15374.09,4056.22
ORD-13124,2025-09-01,2025-09-02,Standard,Home Office,North,Lucknow,Groceries,Atta 5kg,4,426.73,0.0,1706.92,-373.42
ORD-13125,2025-06-15,2025-06-20,Same Day,Corporate,West,Pune,Clothing,Jacket,7,424.65,0.15,2526.67,116.23
ORD-13126,2025-01-03,2025-01-08,Same Day,Corporate,South,Coimbatore,Groceries,Snacks Pack,1,100.94,0.0,100.94,14.54
ORD-13127,2025-04-24,2025-04-27,Same Day,Consumer,East,Patna,Electronics,Smartwatch,3,12957.03,0.2,31096.87,1684.48
ORD-13128,2025-06-04,2025-06-06,Express,Corporate,North,Lucknow,Groceries,Atta 5kg,5,241.77,0.15,1027.52,127.24
ORD-13129,2025-03-16,2025-03-22,Express,Consumer,South,Coimbatore,Clothing,Jacket,7,1234.39,0.2,6912.58,1786.4
ORD-13130,2025-04-22,2025-04-27,Same Day,Home Office,North,Delhi,Groceries,Cooking Oil 1L,6,286.4,0.0,1718.4,-118.29
ORD-13131,2024-11-25,2024-11-29,Same Day,Corporate,North,Chandigarh,Clothing,Jeans,4,538.66,0.0,2154.64,425.69
ORD-13132,2024-07-16,2024-07-20,Express,Consumer,East,Patna,Groceries,Tea 500g,6,246.2,0.3,1034.04,173.9
ORD-13133,2025-06-02,2025-06-06,Same Day,Consumer,West,Ahmedabad,Electronics,Headphones,2,10960.14,0.3,15344.2,3342.57
ORD-13134,2025-12-14,2025-12-18,Express,Corporate,East,Bhubaneswar,Clothing,Sneakers,5,423.08,0.3,1480.78,62.21
ORD-13135,2024-09-12,2024-09-17,Express,Consumer,North,Delhi,Home & Kitchen,LED Bulb,3,2357.3,0.15,6011.12,534.44
ORD-13136,2024-09-09,2024-09-14,Standard,Corporate,North,Chandigarh,Clothing,Jeans,6,673.53,0.0,4041.18,919.08
ORD-13137,2025-01-15,2025-01-16,Standard,Corporate,West,Ahmedabad,Clothing,Jeans,7,1011.36,0.0,7079.52,1618.6
ORD-13138,2025-09-07,2025-09-11,Express,Consumer,East,Guwahati,Home & Kitchen,Water Bottle,4,5636.71,0.0,22546.84,-3512.89
ORD-13139,2025-07-26,2025-07-31,Standard,Corporate,West,Pune,Groceries,Cooking Oil 1L,7,156.94,0.05,1043.65,111.66
ORD-13140,2024-12-18,2024-12-20,Same Day,Home Office,South,Coimbatore,Home & Kitchen,Water Bottle,6,2981.8,0.0,17890.8,3299.49
ORD-13141,2025-07-01,2025-07-05,Express,Home Office,West,Surat,Clothing,Formal Shirt,2,2876.57,0.3,4027.2,741.46
ORD-13142,2025-11-07,2025-11-09,Express,Corporate,East,Guwahati,Clothing,T-Shirt,6,1681.04,0.05,9581.93,408.68
ORD-13143,2024-01-16,2024-01-19,Same Day,Corporate,North,Lucknow,Clothing,Jacket,3,2532.49,0.0,7597.47,-833.92
ORD-13144,2025-06-29,2025-06-30,Same Day,Consumer,East,Patna,Home & Kitchen,LED Bulb,7,4327.53,0.15,25748.8,8757.6
ORD-13145,2025-12-05,2025-12-11,Express,Consumer,North,Jaipur,Clothing,Sneakers,3,521.08,0.0,1563.24,180.11
ORD-13146,2025-09-29,2025-10-01,Same Day,Corporate,South,Chennai,Furniture,Study Table,4,9339.42,0.05,35489.8,2931.74
ORD-13147,2024-10-10,2024-10-11,Standard,Corporate,North,Jaipur,Electronics,Smartwatch,7,59046.55,0.05,392659.56,-40666.48
ORD-13148,2025-06-18,2025-06-22,Express,Corporate,North,Delhi,Home & Kitchen,Non-stick Pan,2,459.87,0.3,643.82,122.47
ORD-13149,2025-09-01,2025-09-04,Standard,Corporate,East,Kolkata,Electronics,Smartphone,3,55254.72,0.1,149187.74,30437.7
ORD-13150,2025-09-18,2025-09-21,Same Day,Consumer,North,Jaipur,Home & Kitchen,Mixer Grinder,6,2712.32,0.0,16273.92,1416.08
ORD-13151,2025-04-09,2025-04-12,Same Day,Corporate,East,Kolkata,Home & Kitchen,Storage Box,5,1759.93,0.1,7919.68,-763.76
ORD-13152,2025-03-31,2025-04-01,Express,Consumer,South,Coimbatore,Clothing,Jacket,4,1900.58,0.0,7602.32,2338.53
ORD-13153,2025-12-17,2025-12-23,Standard,Corporate,South,Coimbatore,Groceries,Atta 5kg,6,94.3,0.15,480.93,-72.72
ORD-13154,2024-02-23,2024-02-29,Express,Consumer,East,Bhubaneswar,Home & Kitchen,Mixer Grinder,1,2970.03,0.2,2376.02,678.14
ORD-13155,2024-10-27,2024-10-31,Express,Home Office,South,Hyderabad,Electronics,Headphones,3,6412.23,0.1,17313.02,-1533.6
ORD-13156,2025-01-04,2025-01-07,Standard,Home Office,North,Lucknow,Electronics,Headphones,6,38228.56,0.0,229371.36,52873.68
ORD-13157,2024-09-08,2024-09-14,Standard,Home Office,East,Kolkata,Clothing,Formal Shirt,1,1853.03,0.15,1575.08,127.76
ORD-13158,2024-01-18,2024-01-24,Express,Corporate,East,Guwahati,Furniture,Study Table,7,6412.15,0.1,40396.54,8239.5
ORD-13159,2025-10-26,2025-10-30,Express,Consumer,North,Lucknow,Electronics,Tablet,5,20375.03,0.05,96781.39,11264.3
ORD-13160,2025-03-27,2025-03-30,Express,Corporate,East,Patna,Furniture,Office Chair,4,6803.84,0.15,23133.06,670.24
ORD-13161,2025-01-24,2025-01-29,Same Day,Corporate,East,Bhubaneswar,Clothing,Sneakers,7,2592.34,0.0,18146.38,2619.33
ORD-13162,2025-09-29,2025-10-02,Express,Corporate,North,Jaipur,Electronics,Smartwatch,5,12203.51,0.0,61017.55,13735.47
ORD-13163,2025-07-08,2025-07-12,Express,Consumer,West,Ahmedabad,Groceries,Snacks Pack,4,545.34,0.0,2181.36,593.36
ORD-13164,2024-09-01,2024-09-07,Standard,Corporate,South,Chennai,Groceries,Tea 500g,6,226.35,0.05,1290.2,-56.56
ORD-13165,2025-03-18,2025-03-23,Express,Consumer,South,Coimbatore,Groceries,Tea 500g,2,291.96,0.2,467.14,15.92
ORD-13166,2024-03-06,2024-03-10,Express,Corporate,West,Surat,Furniture,Bookshelf,2,20632.14,0.1,37137.85,2524.36
ORD-13167,2025-08-11,2025-08-14,Same Day,Consumer,East,Kolkata,Home & Kitchen,Mixer Grinder,5,4781.86,0.05,22713.84,3065.62
ORD-13168,2025-03-28,2025-03-30,Standard,Corporate,West,Surat,Groceries,Tea 500g,6,351.34,0.2,1686.43,-441.77
ORD-13169,2025-10-12,2025-10-14,Same Day,Consumer,North,Lucknow,Clothing,Formal Shirt,3,1591.63,0.0,4774.89,151.77
ORD-13170,2025-05-21,2025-05-22,Same Day,Home Office,South,Bengaluru,Groceries,Snacks Pack,2,252.4,0.05,479.56,-76.02
ORD-13171,2024-02-10,2024-02-15,Standard,Home Office,East,Bhubaneswar,Groceries,Atta 5kg,4,509.26,0.15,1731.48,220.83
ORD-13172,2024-02-18,2024-02-20,Same Day,Home Office,North,Chandigarh,Groceries,Snacks Pack,6,111.74,0.2,536.35,154.06
ORD-13173,2025-09-19,2025-09-23,Same Day,Consumer,South,Bengaluru,Electronics,Tablet,3,34552.84,0.0,103658.52,11610.68
ORD-13174,2024-10-09,2024-10-13,Same Day,Home Office,South,Chennai,Furniture,Sofa,1,4597.22,0.05,4367.36,-406.97
ORD-13175,2025-08-14,2025-08-17,Express,Home Office,West,Pune,Groceries,Snacks Pack,6,482.21,0.05,2748.6,852.52
ORD-13176,2024-09-09,2024-09-15,Standard,Consumer,West,Mumbai,Groceries,Atta 5kg,7,381.45,0.05,2536.64,832.62
ORD-13177,2024-08-06,2024-08-11,Express,Consumer,North,Chandigarh,Electronics,Laptop,2,17293.1,0.2,27668.96,7865.46
ORD-13178,2024-07-27,2024-08-02,Same Day,Home Office,East,Kolkata,Groceries,Tea 500g,7,124.74,0.0,873.18,-81.74
ORD-13179,2025-04-26,2025-04-29,Express,Corporate,West,Surat,Home & Kitchen,Water Bottle,6,5954.54,0.3,25009.07,2306.4
ORD-13180,2024-10-16,2024-10-18,Same Day,Home Office,West,Pune,Groceries,Rice 5kg,6,134.05,0.1,723.87,215.89
ORD-13181,2024-11-12,2024-11-18,Same Day,Home Office,West,Mumbai,Electronics,Laptop,4,41156.56,0.0,164626.24,11363.58
ORD-13182,2024-11-02,2024-11-03,Express,Home Office,East,Kolkata,Furniture,Bookshelf,3,13039.6,0.05,37162.86,7228.01
ORD-13183,2025-01-22,2025-01-23,Express,Corporate,West,Surat,Furniture,Bed Frame,6,20001.62,0.0,120009.72,26994.0
ORD-13184,2025-01-18,2025-01-24,Standard,Consumer,North,Delhi,Clothing,T-Shirt,2,1847.74,0.05,3510.71,-197.45
ORD-13185,2025-10-24,2025-10-27,Standard,Corporate,East,Guwahati,Clothing,T-Shirt,5,1608.0,0.0,8040.0,2341.15
ORD-13186,2025-09-28,2025-10-02,Express,Home Office,South,Coimbatore,Clothing,Formal Shirt,1,2593.44,0.0,2593.44,109.81
ORD-13187,2025-08-26,2025-08-29,Same Day,Consumer,North,Jaipur,Home & Kitchen,Non-stick Pan,4,3673.28,0.0,14693.12,2766.35
ORD-13188,2024-06-14,2024-06-19,Express,Consumer,West,Surat,Electronics,Headphones,4,23310.5,0.1,83917.8,-4675.88
ORD-13189,2025-06-05,2025-06-08,Express,Corporate,North,Delhi,Clothing,Jeans,5,2935.13,0.0,14675.65,2954.51
ORD-13190,2025-02-25,2025-03-02,Express,Consumer,South,Coimbatore,Furniture,Bed Frame,7,12711.68,0.3,62287.23,9216.5
ORD-13191,2025-08-01,2025-08-05,Express,Home Office,East,Patna,Home & Kitchen,Non-stick Pan,5,4220.11,0.3,14770.38,1925.92
ORD-13192,2024-09-01,2024-09-06,Same Day,Home Office,East,Bhubaneswar,Electronics,Smartphone,5,54012.84,0.05,256560.99,46614.42
ORD-13193,2025-06-20,2025-06-23,Standard,Home Office,North,Jaipur,Electronics,Headphones,7,11271.01,0.2,63117.66,-11002.5
ORD-13194,2024-08-25,2024-08-30,Standard,Home Office,East,Bhubaneswar,Electronics,Tablet,3,57620.03,0.2,138288.07,-37085.86
ORD-13195,2025-07-19,2025-07-24,Standard,Home Office,North,Jaipur,Electronics,Smartwatch,4,45935.45,0.0,183741.8,30965.56
ORD-13196,2025-12-05,2025-12-09,Express,Corporate,South,Coimbatore,Electronics,Smartwatch,2,48555.16,0.0,97110.32,16707.3
ORD-13197,2024-05-31,2024-06-04,Same Day,Consumer,North,Jaipur,Electronics,Smartwatch,6,58697.17,0.2,281746.42,39862.02
ORD-13198,2024-09-25,2024-09-29,Same Day,Home Office,West,Ahmedabad,Furniture,Sofa,1,3341.24,0.15,2840.05,-372.75
ORD-13199,2025-03-10,2025-03-11,Same Day,Consumer,North,Chandigarh,Groceries,Cooking Oil 1L,5,355.25,0.2,1421.0,213.48
ORD-13200,2024-05-27,2024-05-28,Standard,Corporate,South,Hyderabad,Groceries,Tea 500g,7,129.9,0.3,636.51,-123.28
ORD-13201,2024-09-20,2024-09-22,Standard,Consumer,South,Chennai,Electronics,Smartphone,7,58733.85,0.0,411136.95,33358.92
ORD-13202,2025-09-05,2025-09-11,Express,Consumer,South,Coimbatore,Home & Kitchen,LED Bulb,5,1377.11,0.0,6885.55,-699.5
ORD-13203,2024-07-23,2024-07-25,Standard,Consumer,East,Guwahati,Furniture,Study Table,6,5645.75,0.1,30487.05,4960.39
ORD-13204,2024-09-13,2024-09-16,Standard,Corporate,North,Chandigarh,Home & Kitchen,Storage Box,1,910.63,0.0,910.63,-90.86
ORD-13205,2025-08-14,2025-08-16,Express,Home Office,South,Bengaluru,Groceries,Atta 5kg,5,283.87,0.2,1135.48,56.2
ORD-13206,2025-03-25,2025-03-29,Standard,Consumer,North,Delhi,Groceries,Atta 5kg,3,64.04,0.15,163.3,31.88
ORD-13207,2024-12-11,2024-12-15,Standard,Consumer,South,Chennai,Furniture,Bookshelf,5,13778.3,0.0,68891.5,9156.68
ORD-13208,2025-05-20,2025-05-21,Same Day,Home Office,South,Coimbatore,Furniture,Study Table,2,23607.99,0.0,47215.98,5912.29
ORD-13209,2025-08-31,2025-09-06,Same Day,Home Office,South,Hyderabad,Clothing,T-Shirt,6,1976.11,0.0,11856.66,2238.68
ORD-13210,2024-11-19,2024-11-24,Standard,Corporate,East,Bhubaneswar,Furniture,Sofa,7,16666.64,0.05,110833.16,20643.21
ORD-13211,2025-08-22,2025-08-28,Standard,Consumer,North,Lucknow,Home & Kitchen,Storage Box,5,5054.37,0.0,25271.85,3838.45
ORD-13212,2025-02-05,2025-02-08,Same Day,Consumer,South,Chennai,Groceries,Atta 5kg,6,52.19,0.0,313.14,58.71
ORD-13213,2024-09-02,2024-09-03,Same Day,Consumer,West,Ahmedabad,Groceries,Cooking Oil 1L,6,78.8,0.15,401.88,-106.7
ORD-13214,2024-11-29,2024-12-05,Same Day,Corporate,West,Surat,Clothing,Sneakers,4,3392.34,0.05,12890.89,1631.48
ORD-13215,2024-03-18,2024-03-21,Standard,Home Office,South,Coimbatore,Home & Kitchen,Non-stick Pan,1,2374.25,0.2,1899.4,116.73
ORD-13216,2024-04-19,2024-04-23,Express,Corporate,North,Chandigarh,Groceries,Snacks Pack,5,55.0,0.15,233.75,24.99
ORD-13217,2025-06-23,2025-06-25,Standard,Corporate,West,Pune,Furniture,Office Chair,3,9288.73,0.05,26472.88,3252.87
ORD-13218,2024-05-26,2024-05-28,Same Day,Corporate,East,Patna,Groceries,Snacks Pack,3,199.02,0.0,597.06,123.96
ORD-13219,2024-07-13,2024-07-19,Same Day,Corporate,North,Delhi,Electronics,Tablet,1,47173.67,0.1,42456.3,9951.43
ORD-13220,2025-11-29,2025-12-04,Standard,Consumer,West,Surat,Furniture,Study Table,6,2760.56,0.0,16563.36,-2634.4
ORD-13221,2024-10-26,2024-10-28,Same Day,Consumer,South,Hyderabad,Home & Kitchen,Storage Box,2,4705.31,0.2,7528.5,1027.22
ORD-13222,2025-07-27,2025-08-01,Standard,Consumer,East,Kolkata,Home & Kitchen,Non-stick Pan,2,504.05,0.0,1008.1,226.79
